"1570"|"Shits and Giggles (3rd Friday)"|"659 S Westmoreland"|"Los Angeles, California"|""|"Monlthy private dance party in LA for those who get it, brought to you by Critter Control:DJ Victor Rodriguez and DJ Chris Bowen - it's pretty simple really, they play music you dance to. Doesn't begin jumping until about midnight. Check the MySpace below for latest event..."|"Disco,Dancing,DJ,dancefloor,Critter-Control,DJ-Victor-Rodriguez,DJ-Chris-Bowen"|""
"1571"|"Shooters"|"927 Race St"|"Cincinnati, Ohio"|"(513)381-9900"|"Gay country and western bar.  A small but friendly place popular with the two-step and line dancing crowd.  Drag shows are common on the weekend...."|"country-and-western,cowboy,drag,karaoke"|""
"1572"|"Shots Choice City"|"124 La Porte Ave"|"Fort Collins, Colorado"|"(970)221-4333"|""|""|""
"1573"|"Side Street"|"1106 S Pattie St"|"Wichita, Kansas"|"(316)267-0324"|"The Side Street Retro-lounge is Wichita's oldest gay bar with its all-new decor and hip atmosphere. Side Street specializes in fine vodkas, tequilas and wines by the bottle. Largest liquor selection of any gay bar in town. Karaoke every Tuesday night...."|"karaoke,pool,darts,dancing,dancefloor,patio,retrolounge,retro,vodka,tequila,wine,men"|"http://www.sidestreetretrolounge.com"
"1574"|"Sidekicks"|"3707 Main st"|"Kansas City, Missouri"|"(816)931-1430"|"Large dance bar with a 300 capacity. Country, western and retro 6 nights a week. Never a cover charge..."|"country-and-western,dancing,no-cover"|""
"1575"|"Sidelines"|"4544 C South Blvd."|"Charlotte, North Carolina 28209"|"(704) 525-2608"|"Charlotte's only Gay Sports bar.  The gay Cheers.  Friendly neighborhood bar with a very accepting, mixed crowd.  Great place to bring a friend, bring a date or come alone and make new friends!"|"Full Bar,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking"|""
"1576"|"Sidelines Sports Bar"|"4544 South Blvd, Behind Skyland Restaurant"|"Charlotte, North Carolina"|"(704)525-2608"|"Free pool, free wi-fi, free wii games, darts, 13 tv's and nightly sports events. Nightly drink specials and bar food available..."|"dj,internet-jukebox,free-pool,darts,wii-games,sports,smoking,food,tv"|"http://www.thesidelinesbar.com"
"1577"|"Sidetrack"|"3349 N Halsted St, Boystown"|"Chicago, Illinois"|"(773)477-9189"|"Hip Boystown video bar with upstairs deck. Impressive VJ's make this a great place to grab a drink and watch the videos/boys and still feel like a local..."|"video,comedy,patio,VJ,showtunes,credit-cards,atm,coat-check,Retro,hi-energy,smoking-area"|"http://sidetrackchicago.com"
"1578"|"SIDETRACKS"|"415 MAIN STREET"|"North Little Rock, Arkansas 72114"|"(501) 244.0444"|"Experience the Charm, Friendliness, and Mystic of North Little Rock's Newest Bar, Sidetracks. Sidetracks is Know as the Hottest Spot that Local and Out of Towner's gather for Happy Hour. Located in the Historic Argenta Area in North Little Rock, the bar is located one block from Alltel Arena, with the River Rail drop off at our front door.  Built in the late 20's, during Prohibition, locals have long talked about unnatural phenomena's and sightings that have occurred in the building. We invite you to visit us 7 Days a Week.  We open at 5pm.  You're on the Right Track! Sidetracks. Welcome Home."|"Full Bar,Country/Western,Leather/Fetish,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Pool Tables"|""
"1579"|"Sidetracks"|"415 Main St"|"North Little Rock, Arkansas"|"(501)244-0444"|"Located in the historic Argenta area in North Little Rock, Sidetracks is located one block from Alltel Arena, with the River Rail drop off at our front door. Built in the late 1920's, during prohibition, locals have long talked about unnatural phenomenon and sightings that have occurred in the building..."|"happy-hour,bears,free-pool,smoking-patio,cowboy,country-western,breakfast-buffet,martini-madness"|"http://www.sidetracksnlr.com"
"1580"|"SideTraxx"|"520 Franklin St"|"Traverse City, Michigan"|"(231)935-1666"|"The only gay owned video dance bar in Northern Michigan..."|"gay,lesbain,video,dancing,happy-hour,jukebox,VJ,pool,dj"|"http://sidetraxxtc.com"
"1581"|"Sidewinders"|"8900 Central Ave S.E."|"Albuquerque, New Mexico 87123"|"(505) 275-1616"|"Large Dancefloor, Open Dancing Wed thru Sunday.  Country Western Dancing Thurs, Sat nights and Sun Afternoon. Free C/W dance lessons Thursdays 7 - 9pm. Karaoke on Mon and Tues. Cover Charge on Fri & Sat Nights after 8pm $5.00.
Happy Hour Daily til 8pm."|"Dancing,DJ,Full Bar,Pop Music,Food Served,Karaoke,Country/Western,Leather/Fetish,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"1582"|"Sidewinders Bar"|"67555 E. Palm Canyon"|"Palm Springs, California 92234"|"(760) 328-9919"|"Leather, cowboys, bears mixed with the locals. Friendly staff.... 3 patios with mountain views."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Videos,Country/Western,Leather/Fetish,Non-Smoking Indoors,Outdoor/Patio,ATM on premises,Pool Tables,Free Parking,Video Games"|""
"1583"|"Sidewinders Ranch"|"8900 Central Ave SE"|"Albuquerque, New Mexico"|"(505)275-1616"|"Once known as The Ranch which opened in 1990, the Sidewinders Ranch is the place to pick up a Cowboy in New Mexico. Features pool, karaoke, dance lessons, underwear nights and dancefloor..."|"cowboy,country-and-western,DJ,karaoke,dancing"|"http://sidewindersranch.com"
"1584"|"Silhouette Lounge"|"523 Linden St"|"Scranton, Pennsylvania 18503"|"(570) 344-4259"|"Silhouette Lounge is NEPA's Longest Existing Gay Bar. Started back in the 50's

Karaoke Thursdays!

College Fridays!

Silhouette Saturdays, Where scranton GLBT Come Together!"|""|""
"1585"|"Silhouette Lounge (reopening soon)"|"523 Linden St"|"Scranton, Pennsylvania"|"(570)344-4259"|"Named best gay bar in Northeastern Pennsylvania by the readers of Electric City, with music videos, pool, games and karaoke. Currently closed and reopening soon. Check the website..."|"pool,karaoke,games"|""
"1586"|"Silos"|"223 S Walnut St"|"Muncie, Indiana"|"(765)212-2936"|"Muncie's newest gaybar. Music, food, spirits and free wi-fi..."|"wi-fi,music,food,credit-cards"|""
"1587"|"Silver Dollar Saloon"|"1418 N Main Ave"|"San Antonio, Texas"|"(210)227-2623"|"The Silver Dollar Saloon is a San Antonio cowboy and Latin hangout with a pool, darts, karaoke, slots, Texas Hold'em and drag entertainment ..."|"happy-hour,dj,stripper,amateur-stripper,live-entertainment,Latin,pool,texas-hold-em,drag,slots,karaoke,darts"|""
"1588"|"Silver Fox"|"411 N Redondo Ave"|"Long Beach, California"|"(562)439-6343"|"Long beach bar in its 26th year with nightly events like sketch comedy, live entertainment, HD video request nights and karaoke..."|"comedy,karaoke,HD-video,live-entertainment"|"http://www.silverfoxlongbeach.com"
"1589"|"Silver Platter"|"2700 W 7th St"|"Los Angeles, California"|""|"The Silver Platter has been a gay bar since 1963. Lately the crowd has shifted to more of a transgender crowd. It's a safe place for transgendered and Latino gays. Home to the party Wildness every Tuesday night 10pm - 2am (no cover) which features music, dancing and art..."|""|""
"1590"|"Silver Rail"|"11518 Burbank Blvd, N Hollywood"|"Los Angeles, California"|"(818)980-8310"|"neighborhood bar with an all ages clientele.  Good, cheap drinks, great bartenders, frequent themed events with food..."|"Darts,food"|"http://www.silverrail.net"
"1591"|"Silver Starlight Lounge"|"500 Rodeo Rd"|"Santa Fe, New Mexico"|"(505)795-7555"|"Located in a gay retirement community, Silver Starlight Lounge offers cabaret and great cocktails..."|"cabaret,martini"|"http://rainbowvisionprop.com/santafe.html"
"1592"|"Silverado"|"318 SW 3rd Ave"|"Portland, Oregon"|"(503)224-4493"|"Fun cruisey bar with go-go boys and videos open every night..."|"go-go,video"|"http://www.silveradopdx.com"
"1593"|"Sin"|"1124 W Front St"|"Boise, Idaho"|"(208)342-3375"|"High energy gay dance club with local DJ's, Free parking, pool, video, and no cover unless pride event..."|"Gay,Drag,Karaoke,Pool,Video,Leather,High-Energy-Dance,Dance-floor,Stripper-pole,VIP,Smoking-Section,Non-smoking,BDSM,NNI,BGLAAD,Boise-Pride,Golden-Rainbow"|"http://SinBoise.com"
"1594"|"Sin Citi"|"2319 E 2nd St"|"Odessa, Texas"|""|"Small gay dance club with a younger, good-looking crowd. Open Thur - Sat nights..."|"Dancefloor,DJ,Drag-Shows,Drinks"|""
"1595"|"Sin7 (Sunday)"|"500 Commercial St, (behind Milly's Tavern)"|"Manchester, New Hampshire"|"(603)625-4444"|"Live music every Sunday, dancing till 1am.Great mix of people, drink specials, and the only place to dance on Sundays in Manch..."|"Gay,Live-Music,DJ"|""
"1596"|"Sip"|"724 Virginia Dr"|"Orlando, Florida"|"(407)894-4747"|"SIP is an upscale neighborhood gay bar with a relaxing atmosphere featuring wines and beers from around the world Bought you by  Alan, Jeff, and Koko; the former owners of LAVA Lounge..."|""|"http://sip-orlando.com"
"1597"|"Sister's"|"1320 Chancellor St."|"Philadelphia, Pennsylvania 19107"|"(215) 735-0735"|"We are one of the largest and very few nightclubs & restaurants on the East Coast catering to a lesbian & gay clientele 7 days a week! We have over 5,000 square feet, 3 floors, 3 fully stocked bars, a pool table, full service restaurant, and a room to groove dance floor. Come experience our all new slammin' sound system & ultra wild wall-to-wall light show. We also feature Live Entertainment, Karaoke, and Catered Private parties. Very popular Sunday Brunch.

Sisters is a family of hardworking people who are dedicated to providing a clean, safe and professional first class social environment in which we can work and our friends can play. We employ nearly 30 women who look forward to serving and entertaining you during your visit with us."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Food Served,Karaoke,Dancers/Strippers,Wheel Chair Access,ATM on premises,Pool Tables,Cover Charge"|""
"1598"|"Sister's Edge II"|"113 San Jacinto Blvd"|"Austin, Texas"|"(512)457-8010"|"Sister's Edge 2 is a lady's nightclub, but boys welcome too. Girl go-go's, DJ,  free wi-fi, pool, free parking and patio. Happy hour daily till 9pm (Formerly Cockpit)..."|"dj,dancing,patio,lesbian,go-go,stripper,free-parking,fre-wi-fi,pool"|"http://sistersedge2.com"
"1599"|"Sisters"|"1320 Chancellor St"|"Philadelphia, Pennsylvania"|"(215)735-0735"|"Wild Funky Colors, two 42"" plasma TV's a monster 50"" TV, a 7ft big screen, Bose surround sound, new restaurant menu,  comfy cozy bar stools, an expanded brunch buffet and new additions to our weekly events like 'Bluffin' With Butch' their Poker Night..."|"poker"|"http://www.sistersnightclub.com"
"1600"|"Sixx"|"1212 Leopard St"|"Corpus Christi, Texas"|"(361)888-7499"|"Great two-story gay dance club with plenty of South Texas hotties... both men and women. Enormous beautiful patio, awesome DJ... drag shows Friday, Saturday and Sunday..."|"drag,patio,dancing"|"http://www.thesixx.com"
"1601"|"Sky"|"108 Fairmount Ave"|"Jamestown, New York"|"(716)661-3212"|"Happy hour 4pm - 9pm daily..."|"Dj,happy-hour,cafe,food,pool"|""
"1602"|"Sky Bar and Dance Club"|"46 Ariapita Avenue"|"Black-Rock Tobago, Trinidad and Tobago 0000"|"(868) 6899936"|"Known for its wild off the hook parties till the wee hours of the morning Sky Bar has just reopened. The fully renovated space features state of the art lighting, a panoramic view of the downtown skyline and a crowd that never knows when to stop. Good thing because we don't want them to. 
Open WED-SUN from 10pm till whenever"|"Dancing,DJ,Full Bar,Drag Shows,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Cover Charge"|""
"1603"|"Slammer's"|"202 E Long St"|"Columbus, Ohio"|"(614)221-8880"|"Girl sports bar with pool tables, patio, great pizza and subs..."|"lesbian,pool,darts,patio,food"|"http://slammersbar.moonfruit.com"
"1604"|"Slingbacks @ The Rose"|"35 Albert Embankment"|"London, UK"|"(0207) 7353723"|"Slingbacks is hosted each month by Patsy & Paul at The Rose. The theme is Motown & Northern Soul played by guest DJ'S. Around 10.30ish we have an upmarket drag act which includes fabulous wigs, frocks and songs, followed by more Motown and the odd dance classic at 11.30 through to 1.30. The atmosphere is very friendly and welcoming and is aimed at the 30 upwards age group who prefer a dance round a handbag or two rather than a banging night club. While a large slice of the Slingbacks followers are gay men and women all are welcome. The Rose bar boasts pub prices along with a fantastic riverside view and beautiful decor. Entrance fee is £5 on the door. For further information please e-mail slingbacks@gmail.com."|"DJ,Live Entertainment,Drag Shows,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted"|""
"1605"|"Smarty Pants"|"3038 N Federal Hwy"|"Fort Lauderdale, Florida"|"(954)-561-1724"|"The only gay bar open daily at 9am! Yes thats right, 9am! Karaoke and live entertainment..."|"live-entertainment,karaoke"|"http://www.smartypantsbar.com"
"1606"|"Snafu"|"64 W 8th Alley"|"Eugene, Oregon"|"(541)342-3272"|"One of Eugene's newest bars, Snafu is a gay-friendly discotheque. Two wooden cabanas line the dance floor, complete with rugs, pillows and tree-stump tables..."|"Dancing,Live-Music,DJ"|""
"1607"|"Sneakers"|"465 Main st."|"Kingston, Pennsylvania 18704"|"(570) 283-9680"|"Sneakers Cafe is still located at 465 Main St, Kingston. Although most would say Edwardsville, it's Kingston. So go on down and see the boys and girls and have a drink, dance a bit, have a bite to eat, or just hang out."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Karaoke,Smoking Throughout,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"1608"|"Sneakers"|"100 Harrison St"|"Jamestown, New York"|"(716)484-8816"|"A good time with a mixed crowd..."|""|""
"1609"|"Snicks Place"|"1402 S 3rd St"|"Las Vegas, Nevada"|"(702)385-9298"|"Las Vegas oldest gay bar since 1976. Happy hour Monday to Friday 2-4 pm & 2-4 am. Open 24 hours..."|"mature,happy-hour,video-poker,24hours,beer-bust"|"http://www.snicksplace.com"
"1610"|"Society Lounge"|"16 S Conception St"|"Mobile, Alabama"|"(251)433-3349"|""|""|""
"1611"|"Soco Club"|"128 E Nifong Blvd, Ste E"|"Columbia, Missouri"|"(573)449-9483"|"The SoCo Club is Columbia's gay cabaret, dance club, video, and karaoke bar. Mixed clientele, but everyone is welcome...."|"Drag,Dance,Dancing,Darts,Dancefloor,Smoking-Patio,Karaoke,Variety,DrinkSpecials"|"http://www.sococlub.com"
"1612"|"SOCO Club"|"128 East Nifong, Suite E"|"Columbia, Missouri 65203"|"(573) 499-9483"|"The Soco Club is Columbia's only gay and lesbian bar.  It has proved to be wildly popular in the past 4 years.  Divas by Design, Mid-Missouri's premiere drag show, hosted by Aieta Buffet and Atheena Voce comes to the stage on the first, second and forth Thursday at 10 p.m.  Also appearing are the talents of Tipper Dymondz, Ashinkashay DeMornay, Freida Bangkok and Khara Mehl plus weekly special guests from St. Louis and Kansas City.  On the third Thursday, Aieta Buffet is back hosting the crazy SoCo Loco and SoCo Loco Suvivor Shows.  These shows typically feature local preformers, such as Brianna Stevens and Ororo Kyle, Miss SoCo Loco Suvivors 1 and 2.  Regular club dance after the Thursday shows and on Friday and Saturdays.  Monday features cheap bar food and tunes spun by Muffie B in what we like to call ""Get Fat and Dance Your Ass Off Mondays"", followed by karaoke on Tuesday with Rhonda and Nels.  Wednesdays brings DJ Brian in, mixing up house and dance music with videos, with crazy drink specials all night.  We call Wednesday ""Get Drunk Cheap Wednesday!""   The club is closed on Sunday.  As Columbia is a college town (3 in Columbia, 2 in Fulton 20 minutes away and 1 in Jeff City) there are always plenty of beautiful boys and girls to look at.  Soco also has regular ""straight"" college students that visit.  Good times.  If in Columbia, Missouri and looking for a cold beer and friendly faces-stop by-you won't be disappointed."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Karaoke,Videos,Country/Western,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"1613"|"Soho"|"205 W 9 Mile, Ferndale"|"Detroit, Michigan"|"(248)542-7646"|"Ferndale martini, showtune karaoke and pool bar with happy hour daily 4pm - 7pm..."|"happy-hour,karaoke,pool,showtune"|"http://www.sohoferndale.com"
"1614"|"Som"|"2925 16th St, Mission"|"San Francisco, California"|"(415)558-8521"|"Deliciously mixed n funky DJ bar located in the heart of the Mission district, a short cab ride from Castro. David Harness's Taboo parties are recommended, check the website for listings (Formerly Pink & Liquid)..."|"DJ,dancing,house,r-and-b,mixed,afterhours,taboo,david-harness"|"http://som-bar.com"
"1615"|"Someplace Else II"|"1014 Charles St"|"Rockford, Illinois"|"(815)964-9663"|"Formerly known as Oh'Zone..."|""|""
"1616"|"Somewhere Else"|"1312 S High St"|"Columbus, Ohio"|"(614)443-4300"|"Columbus show girl bar..."|"drag,live-entertainment"|"http://www.somewhereelseclub.com"
"1617"|"Sonya's Bar"|"1919 1st Ave"|"Seattle, Washington"|"(206)441-7996"|"Downtown Seattle's only gay bar. Very casual and decent food..."|"Martini-Bar,Casual,Food"|""
"1618"|"Sound Factory"|"209 Jefferson St"|"Lafayette, Louisiana"|"(337)269-6011"|"Lafayette's alternative night club with pool, video and comfortable sofas..."|"pool,video"|""
"1619"|"Soundbar"|"208 S Limestone"|"Lexington, Kentucky"|"(859)312-7335"|"Upscale new and hip club featuring plasma video screens, great sound system, table service, DJ music, music videos, dance floor and laser lights..."|"DJ,karaoke,dancefloor,smoking-patio,dance-club,video-bar,music-videos,dance-music,lounge-music,happy-hour"|"http://www.soundbarlex.com"
"1620"|"South Beach"|"810 Pacific St"|"Houston, Texas"|"(713)529-7623"|"Dance club located in the heart of Houston's Montrose area featuring the largest dancefloor, video, patio, and DJ's spinning the latest hits. No cover before 11pm..."|"dancing,DJ,patio,video,house,circuit,top40,18plus"|"http://www.southbeachthenightclub.com"
"1621"|"Southgate Bar & Lounge (ZiBii's Bar)"|"5131 US Avenue"|"Plattsburgh, New York 12901"|"(518) 324-2278"|"The Southgate Bar and Lounge is open all week long for enjoyment of our Gay and Lesbian community and visitors from afar. One must not miss our fabulous monthly shows mastered by ""Blanche"" the general manager, which not only include Drag performances, but tons of other inspiring performances by our talented community. On Friday and Saturday (Sometimes by request) our pounding and electric dance floor scene, filled Montreal style mixing from ""DJ Sleazy Tease"" and ""DJ Skilz"" of Plattsburgh will groove the house until close. HUMP day karaoke will help all unwind in the middle of the week featuring Sassy Entertainment."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Wheel Chair Access,Non-Smoking Indoors,Outdoor/Patio,Pool Tables,Dart Boards,Free Parking,Video Games,Piano Bar"|""
"1622"|"Southside Speakeasy & Dance Pub"|"3529 Fairview Industrial Drive SE"|"Salem, Oregon 97302"|"(503) 362-1139"|"The place in Salem and the Willamette Valley of Oregon for the gay, lesbian, bisexual and transgendered community to meet, hangout, dance, drink, eat and have fun in a safe, friendly environment. Gay owned and operated. Voted #1 Dance Floor by Salem Monthly.  Open 11:00am to 2:00am Monday through Friday, Open 3:30pm to 2:00am Saturday and Sunday."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Drag Shows,Karaoke,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"1623"|"Southside Speakeasy and Dance Pub"|"3529 Fairview Industrial Dr SE"|"Salem, Oregon"|"(503)362-1139"|"Karaoke, Texas holdem, drinks,  food, pool, darts, dancing, Oregon lottery and music.  New sound system and light system. Gay owned and operated. ..."|"food,dancing,pool,darts,DJ,karaoke,smoking,lottery"|"http://www.southsidespeakeasy.com"
"1624"|"Space 550"|"550 Barneveld Ave"|"San Francisco, California"|"(415)550-8286"|"Space 550 Barneveld is a 15,000 sq ft 3 dance floor warehouse space just outside the city. Event depends on weekend, check the link below for the next Booty (Hip Hop) or one of Gus Presents other circuit events like Underworld and Adonis..."|"hip-hop,gay,lesbian,DJ,dancing,parking,ass,booty,gus-presents,underworld,adonis,Video,Country-Dancing,Dancefloor,Go-Go,Smoking-Patio,Visuals,Circuit,Muscle,Gym,Coat-Check,Stage,Lounge"|""
"1625"|"Space Gay Club"|"Avenida las Playas"|"Lanzarote, Spain 35550"|"(0034) 636861850"|"The biggest gay club on the island. Open all days from 21.30 to 04.00. Show every Friday & Saturday. Dancefloor, 2 bars, darkroom."|"Dancing,DJ,Full Bar,Live Entertainment,Drag Shows,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Free Parking"|""
"1626"|"Spanish Moon"|"1109 Highland Rd"|"Baton Rouge, Louisiana"|"(225)383-6666"|"Gay friendly, but very mixed crowd (boy/girl/straight/gay). Live bands and entertainment some nights. Good drink specials. Dance floor with stage...."|"DJ,Pool,Dancefloor,80s,House,Techno"|"http://www.thespanishmoon.com"
"1627"|"Sparks"|"8011 Webbles Dr"|"San Antonio, Texas"|"(210)653-9441"|"Fun, pool, darts, and cheap drinks..."|"Pool,Darts"|""
"1628"|"Sparky's Pub"|"1416 N Main Ave"|"San Antonio, Texas"|"(210)320-5111"|"Sparky's Pub is an old English style pub located in the heart of the Main Ave strip, Sparky's features a casual atmosphere that is perfect for meeting friends with pool table, darts, game room and music videos. Happy Hour from 3pm till 9pm each day, personable bartenders and great drink specials..."|"drink-specials,pub,ale,pool,darts,games,happy-hour,video"|"http://www.sparkyspub.com"
"1629"|"Sparky's RIngside Bar & Grill"|"1914 N. Wisconsin Ave"|"Peoria, Illinois 61603"|"(309) 682-0826"|"Full menu includes soup and sandwiches, lunches, and daily specials. Karaoke on Thursday nights. Jukebox and scheduled parties"|"Full Bar,Live Entertainment,Food Served,Karaoke,Smoking Throughout,Outdoor/Patio,ATM on premises,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"1630"|"Spectrum"|"190 Harlow Street"|"Bangor, Maine 04402"|"(207) 942-3000"|"The Spectrum.  Bangor Maine's premiere lesbian and gay nightclub."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Wheel Chair Access,Smoking Throughout,ATM on premises,Pool Tables,Free Parking,Cover Charge"|""
"1631"|"Spectrum"|"2000 Eastern Ave"|"Baltimore, Maryland"|"(410)563-2482"|"Go-go stripper bar ..."|"go-go,stripper"|""
"1632"|"Spectrum"|"7120 Windsor Lake Pkwy, Suite 202 Upstairs"|"Loves Park, Illinois"|"(815)871-2831"|"Spectrum of Rockford is a safe place for Gay, Lesbian, Bisexual, Transgendered, those Questioning and their Allies. They provide social activities in an alcohol free and smoke free environment, and welcome those age 18 and older. Led by GLBTQ professionals, thry provide supportive services such as individual therapy and group therapy for  those who reside in the Rockford Illinois area such Rockford, Loves Park, Machesney Park, Belvidere, Rockton, Roscoe as well as surrounding Wisconsin cities. Spectrum also offers, speed dating, movies, karaoke and game nights..."|"therapy,support,karaoke,movies,games,dating"|""
"1633"|"Spike"|"7746 Santa Monica Blvd"|"West Hollywood, California  90046-6220"|"(213) 656-9343"|"The world famous Spike bar has changed over the years. Currently it is becoming a hotspot for the young gay & straight Hollywood rock and roll crowd.  Located a block from The Parlour Club it hosts a theme every night of the week.  From lesbians, gays, electroclash, punk, disco, techno, metal, gothic, dragshows, The Spike is catering to hip & younger gay crowd.  If you have not been here  in a while it is definitly time to check it out.  Please check our website for the current happenings at The Spike."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Pool Tables"|""
"1634"|"Spin"|"5744 Ellsworth Ave, Shadyside"|"Pittsburgh, Pennsylvania"|"(412)362-7746"|"On weekdays the personality of Spin is intimate and personal with live jazz or cabaret on some nights and wine samplings to retro-themed parties on others. On Friday's and Saturdays the waves of energy and revolving crowds grow with the music and videos..."|"Video,Smoking-Patio,Wine-Samplings,Jazz,Cabaret,Hip,Trendy,Happy-Hour"|"http://www.spinbartini.com"
"1635"|"Spin"|"800 W Belmont Ave, Boystown"|"Chicago, Illinois"|"(773)327-7711"|"Boystown corner video, pool and dance bar with fun themed nights and nightly drink specials. Wednesday's infamous $1 a drink night and Friday's '$150 shower amateur strip show' attract a cute young diverse crowd with a good mix of gay girls too..."|"pool,video,dj,house,hip-hop,retro,industrial,synthpop,new-wave,amateur-strip,1-dollar-drink-night,lesbian,shower-contest,DJ-Chris-Eterno,VJ-Bryan,drink-specials,tv,dancing,dancefloor,frida-Lay"|"http://www.spin-nightclub.com/"
"1636"|"Spin Nightclub"|"3200 N. Halsted St."|"Chicago, Illinois 60657"|"(773) 327-7711"|"SPIN boasts a dynamic clientele mix. Whatever you're into, SPIN's the spot for you. Whether you're gay, straight, not sure or just not saying, SPIN offers a comfortable and friendly environment for everyone. Stop in at SPIN and meet the incredible staff and management team. 
SPIN is located on Halsted at Belmont, the Gateway of Chicago's exciting Northalsted strip. SPIN offers daily specials to satisfy your thirst for the best in nightlife and entertainment.  

Inside SPIN nightclub you will find three full service bars, pool tables, videos with all the latest hits and a big screen T.V. for special events. In addition SPIN has a separate retro lounge complete with dance floor and incredible sound and light system.
 
 SPIN's sensational space is perfect for hosting private parties and promotional events as well as the intoxicating daily line-up SPIN already offers. SPIN's dynamic D.J.'s and V.J.'s spin the hottest new music and videos."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Cover Charge"|""
"1637"|"Spiral Dance Bar"|"1247 Center St"|"Lansing, Michigan"|"(517)371-3221"|"Stylish video and dance bar with nightly events including girls, karaoke, college, DJ, and drag..."|"Dancefloor,Leather,Lesbian,Smoking,Patio,Bar,Drag,Video,18plus,DJ,DJ-John-Cruz,DJ-Symbol"|"http://www.spiraldancebar.com"
"1638"|"Spirits Tavern"|"205 N. West Street"|"Syracuse, New York"|"(315) 471-9279"|"Home of ...
Salt City Bears, The Journeymen, Syracuse Mens Club. AOL and GAY.com Mixeers. Relaxed, Friendly and Inviting."|"Dancing,Full Bar,Pop Music,Live Entertainment,Food Served,Videos,Leather/Fetish,Dancers/Strippers,Outdoor/Patio,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"1639"|"Splash"|"50 W17th St, Chelsea"|"New York, New York"|"(212)691-0073"|"SBNY - busy Chelsea bi-level lounge/club  with dancing, cute bar staff, huge video walls and a  cozy downstairs to chill and chat. Happy hour Monday - Saturday 4pm - 9pm..."|"gay,video,drag,bingo,karaoke,go-go,comedy,showtunes,transgender,DJ,house,hip-hop,latin,reggaetone,r-and-b,happy-hour,18plus,coatcheck,atm"|"http://www.splashbar.com"
"1640"|"Splash"|"2183 Highland Road"|"Baton Rouge, Louisiana"|"(225)242-9491"|"Drag performances every Thursday, DJ's and dancing Friday and Saturday. 18 to enter, 21 to drink..."|"drag,dancing,DJ"|"http://www.splashbr.com"
"1641"|"Splash"|"702  Steel St"|"Youngstown, Ohio 44509"|"(330) 779-3733"|"A very nice club where everyone is welcome!"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Food Served,Wheel Chair Access,Smoking Throughout,Pool Tables,Free Parking,Video Games"|""
"1642"|"Splash"|"65 Post St"|"San Jose, California"|"(408)993-0861"|"Downtown video and karaoke bar ..."|"video,karaoke"|"http://www.splashsj.com"
"1643"|"Splash"|"6520 Thomas Dr"|"Panama City, Florida"|"(850)236-3450"|"Strippers, DJ's, videos, drag performances, dancing and daily drink specials..."|"dancing,DJ,video,drag,strippers"|"http://www.splashbarflorida.com"
